second,Volt
-0.009947840000000,-0.08442210960000
-0.009947520000000,-0.07236180830000
-0.009947200000000,-0.06834170780000
-0.009946880000000,-0.06834170780000
-0.009946560000000,-0.03216080370000
-0.009946240000000,-0.05226130600000
-0.009945920000000,-0.03216080370000
-0.009945600000000,-0.12060301380000
-0.009945280000000,-0.08442210970000
-0.009944960000000,-0.08040200920000
-0.009944640000000,-0.05628140640000
-0.009944320000000,-0.05226130600000
-0.009944000000000,-0.01608040180000
-0.009943680000000,0.01206030140000
-0.009943360000000,0.01206030140000
-0.009943040000000,-0.05226130600000
-0.009942720000000,-0.10452261190000
-0.009942400000000,0.01608040180000
-0.009942080000000,0.01608040180000
-0.009941760000000,-0.05226130600000
-0.009941440000000,-0.00402010050000
-0.009941120000000,-0.06030150690000
-0.009940800000000,-0.01608040180000
-0.009940480000000,-0.09246231060000
-0.009940160000000,-0.00804020090000
-0.009939840000000,-0.06030150690000
-0.009939520000000,-0.00402010050000
-0.009939200000000,0.00402010050000
-0.009938880000000,-0.07638190870000
-0.009938560000000,-0.05628140640000
-0.009938240000000,0.02010050230000
-0.009937920000000,0.01608040180000
-0.009937600000000,0.05628140640000
-0.009937280000000,0.02010050230000
-0.009936960000000,0.02412060280000
-0.009936640000000,0.04020100460000
-0.009936320000000,0.05226130600000
-0.009936000000000,0.00402010050000
-0.009935680000000,-0.02814070320000
-0.009935360000000,-0.04422110510000
-0.009935040000000,-0.00402010050000
-0.009934720000000,-0.00804020090000
-0.009934400000000,-0.01608040180000
-0.009934080000000,0.08040200920000
-0.009933760000000,0.02412060280000
-0.009933440000000,0.03216080370000
-0.009933120000000,0.02814070320000
-0.009932800000000,0.07638190870000
-0.009932480000000,0.07638190870000
-0.009932160000000,0.07236180830000
-0.009931840000000,0.06834170780000
-0.009931520000000,-0.03216080370000
-0.009931200000000,0.03618090410000
-0.009930880000000,0.07236180830000
-0.009930560000000,-0.03618090410000
-0.009930240000000,-0.02412060280000
-0.009929920000000,0.04020100460000
-0.009929600000000,0.01608040180000
-0.009929280000000,0.09246231060000
-0.009928960000000,0.05226130600000
-0.009928640000000,-0.00402010050000
-0.009928320000000,-0.02814070320000
-0.009928000000000,-0.01206030140000
-0.009927680000000,0.02814070320000
-0.009927360000000,-0.02412060280000
-0.009927040000000,0.06432160730000
-0.009926720000000,-0.05226130600000
-0.009926400000000,0.11256281280000
-0.009926080000000,0.07236180830000
-0.009925760000000,0.00804020090000
-0.009925440000000,0.02010050230000
-0.009925120000000,0.07236180830000
-0.009924800000000,0.02010050230000
-0.009924480000000,0.10050251150000
-0.009924160000000,0.07236180830000
-0.009923840000000,0.10050251150000
-0.009923520000000,0.04422110510000
-0.009923200000000,0.02412060280000
-0.009922880000000,0.10854271240000
-0.009922560000000,0.03216080370000
-0.009922240000000,0.05628140640000
-0.009921920000000,0.02010050230000
-0.009921600000000,0.07638190870000
-0.009921280000000,0.02412060280000
-0.009920960000000,0.11658291330000
-0.009920640000000,0.06030150690000
-0.009920320000000,0.01608040180000
-0.009920000000000,0.11256281290000
-0.009919680000000,-0.00804020090000
-0.009919360000000,0.06834170780000
-0.009919040000000,0.00402010050000
-0.009918720000000,0.11256281290000
-0.009918400000000,0.06030150690000
-0.009918080000000,0.11256281290000
-0.009917760000000,0.02010050230000
-0.009917440000000,-0.01608040180000
-0.009917120000000,0.00804020090000
-0.009916800000000,0.04422110500000
-0.009916480000000,0.04824120550000
-0.009916160000000,0.01206030140000
-0.009915840000000,0.02814070320000
-0.009915520000000,0.00402010050000
-0.009915200000000,0.08040200920000
-0.009914880000000,0.01608040180000
-0.009914560000000,0.03216080370000
-0.009914240000000,0.12864321470000
-0.009913920000000,0.11256281290000
-0.009913600000000,0.03618090410000
-0.009913280000000,0.01206030140000
-0.009912960000000,0.03618090410000
-0.009912640000000,0.00000000000000
-0.009912320000000,0.02814070320000
-0.009912000000000,0.05628140640000
-0.009911680000000,0.00000000000000
-0.009911360000000,0.07236180830000
-0.009911040000000,0.14070351610000
-0.009910720000000,0.01608040190000
-0.009910400000000,0.11256281290000
-0.009910080000000,0.04020100460000
-0.009909760000000,0.10050251150000
-0.009909440000000,0.06030150690000
-0.009909120000000,0.11658291330000
-0.009908800000000,0.04422110510000
-0.009908480000000,0.04020100460000
-0.009908160000000,0.01608040180000
-0.009907840000000,0.00000000000000
-0.009907520000000,0.11658291330000
-0.009907200000000,0.01608040190000
-0.009906880000000,0.02010050230000
-0.009906560000000,0.11256281290000
-0.009906240000000,0.02814070320000
-0.009905920000000,0.10854271240000
-0.009905600000000,0.03618090410000
-0.009905280000000,0.02814070320000
-0.009904960000000,0.02814070320000
-0.009904640000000,0.08844221010000
-0.009904320000000,0.12864321470000
-0.009904000000000,0.00402010050000
-0.009903680000000,0.02412060280000
-0.009903360000000,-0.02010050230000
-0.009903040000000,0.00804020090000
-0.009902720000000,-0.04824120550000
-0.009902400000000,-0.01206030140000
-0.009902080000000,0.02814070320000
-0.009901760000000,0.06834170780000
-0.009901440000000,-0.02010050230000
-0.009901120000000,0.04824120550000
-0.009900800000000,0.00804020090000
-0.009900480000000,0.00402010050000
-0.009900160000000,0.11256281280000
-0.009899840000000,0.05226130600000
-0.009899520000000,0.07638190870000
-0.009899200000000,-0.01206030140000
-0.009898880000000,0.02010050230000
-0.009898560000000,0.03618090410000
-0.009898240000000,-0.03216080370000
-0.009897920000000,0.06834170780000
-0.009897600000000,-0.02010050230000
-0.009897280000000,-0.03216080370000
-0.009896960000000,-0.00402010050000
-0.009896640000000,0.07236180830000
-0.009896320000000,-0.04020100460000
-0.009896000000000,-0.02412060280000
-0.009895680000000,-0.02412060280000
-0.009895360000000,0.06834170780000
-0.009895040000000,0.08442210960000
-0.009894720000000,-0.02814070320000
-0.009894400000000,-0.04422110510000
-0.009894080000000,0.02010050230000
-0.009893760000000,-0.04020100460000
-0.009893440000000,-0.03216080370000
-0.009893120000000,-0.02814070320000
-0.009892800000000,0.00402010050000
-0.009892480000000,0.07638190870000
-0.009892160000000,-0.04020100460000
-0.009891840000000,-0.05628140640000
-0.009891520000000,0.00804020090000
-0.009891200000000,-0.07236180830000
-0.009890880000000,-0.01608040180000
-0.009890560000000,-0.04422110500000
-0.009890240000000,0.00000000000000
-0.009889920000000,0.06030150690000
-0.009889600000000,-0.02010050230000
-0.009889280000000,-0.02412060280000
-0.009888960000000,-0.04020100460000
-0.009888640000000,-0.04824120550000
-0.009888320000000,-0.07236180830000
-0.009888000000000,-0.08040200920000
-0.009887680000000,-0.07638190870000
-0.009887360000000,-0.05628140640000
-0.009887040000000,-0.02010050230000
-0.009886720000000,-0.04824120550000
-0.009886400000000,-0.05628140640000
-0.009886080000000,-0.02814070320000
-0.009885760000000,-0.06432160730000
-0.009885440000000,0.03216080370000
-0.009885120000000,0.03216080370000
-0.009884800000000,-0.04422110500000
-0.009884480000000,-0.04422110510000
-0.009884160000000,0.01608040180000
-0.009883840000000,-0.08844221010000
-0.009883520000000,-0.03216080370000
-0.009883200000000,-0.06834170780000
-0.009882880000000,-0.06834170780000
-0.009882560000000,-0.04422110510000
-0.009882240000000,-0.02412060280000
-0.009881920000000,0.03618090410000
-0.009881600000000,-0.03216080370000
-0.009881280000000,0.00804020090000
-0.009880960000000,-0.07236180830000
-0.009880640000000,-0.06834170780000
-0.009880320000000,0.01206030140000
-0.009880000000000,-0.02412060270000
-0.009879680000000,-0.06030150690000
-0.009879360000000,-0.08442210960000
-0.009879040000000,-0.04020100460000
-0.009878720000000,-0.08040200920000
-0.009878400000000,-0.10854271240000
-0.009878080000000,-0.05628140640000
-0.009877760000000,0.00804020090000
-0.009877440000000,-0.04422110500000
-0.009877120000000,-0.02412060280000
-0.009876800000000,-0.10050251150000
-0.009876480000000,-0.04824120550000
-0.009876160000000,-0.12060301380000
-0.009875840000000,-0.06834170780000
-0.009875520000000,-0.04422110510000
-0.009875200000000,-0.08040200920000
-0.009874880000000,0.00402010040000
-0.009874560000000,0.00402010050000
-0.009874240000000,-0.12864321470000
-0.009873920000000,-0.07638190870000
-0.009873600000000,-0.11256281290000
-0.009873280000000,-0.03618090420000
-0.009872960000000,-0.11658291330000
-0.009872640000000,-0.07638190870000
-0.009872320000000,-0.14472361650000
-0.009872000000000,-0.03618090420000
-0.009871680000000,-0.06030150690000
-0.009871360000000,-0.06834170780000
-0.009871040000000,-0.13266331510000
-0.009870720000000,-0.08040200920000
-0.009870400000000,-0.10452261190000
-0.009870080000000,-0.14070351610000
-0.009869760000000,-0.09648241100000
-0.009869440000000,-0.12060301380000
-0.009869120000000,-0.10050251150000
-0.009868800000000,-0.08040200920000
-0.009868480000000,-0.12864321470000
-0.009868160000000,-0.09648241100000
-0.009867840000000,-0.11658291330000
-0.009867520000000,-0.01608040190000
-0.009867200000000,-0.15276381740000
-0.009866880000000,-0.09648241100000
-0.009866560000000,-0.14874371700000
-0.009866240000000,-0.11658291330000
-0.009865920000000,-0.04020100460000
-0.009865600000000,-0.00804020090000
-0.009865280000000,-0.05226130600000
-0.009864960000000,-0.03618090410000
-0.009864640000000,-0.05628140640000
-0.009864320000000,-0.09648241100000
-0.009864000000000,-0.07638190870000
-0.009863680000000,-0.15276381740000
-0.009863360000000,-0.10854271240000
-0.009863040000000,-0.05226130600000
-0.009862720000000,-0.11658291330000
-0.009862400000000,-0.00804020090000
-0.009862080000000,-0.03618090410000
-0.009861760000000,-0.03216080370000
-0.009861440000000,-0.06432160730000
-0.009861120000000,-0.11658291330000
-0.009860800000000,-0.14874371700000
-0.009860480000000,-0.10854271240000
-0.009860160000000,-0.10854271240000
-0.009859840000000,-0.12060301380000
-0.009859520000000,-0.04422110510000
-0.009859200000000,-0.12060301380000
-0.009858880000000,-0.13266331520000
-0.009858560000000,-0.06834170780000
-0.009858240000000,-0.18090452060000
-0.009857920000000,-0.05226130600000
-0.009857600000000,-0.15276381740000
-0.009857280000000,-0.11658291330000
-0.009856960000000,-0.10854271240000
-0.009856640000000,-0.10452261190000
-0.009856320000000,-0.05226130600000
-0.009856000000000,-0.04824120550000
-0.009855680000000,-0.08442210960000
-0.009855360000000,-0.09246231060000
-0.009855040000000,-0.13668341560000
-0.009854720000000,-0.11256281290000
-0.009854400000000,-0.02412060280000
-0.009854080000000,-0.05226130600000
-0.009853760000000,-0.09246231060000
-0.009853440000000,-0.07236180830000
-0.009853120000000,-0.06432160740000
-0.009852800000000,-0.08442210960000
-0.009852480000000,-0.02814070320000
-0.009852160000000,-0.09246231060000
-0.009851840000000,-0.10854271240000
-0.009851520000000,-0.02412060280000
-0.009851200000000,-0.01206030140000
-0.009850880000000,-0.00402010050000
-0.009850560000000,-0.06030150690000
-0.009850240000000,-0.05628140640000
-0.009849920000000,-0.08040200920000
-0.009849600000000,-0.05226130600000
-0.009849280000000,-0.09648241100000
-0.009848960000000,-0.01608040190000
-0.009848640000000,-0.04020100460000
-0.009848320000000,-0.06030150690000
-0.009848000000000,-0.08442210960000
-0.009847680000000,-0.07638190870000
-0.009847360000000,-0.11658291330000
-0.009847040000000,-0.11658291330000
-0.009846720000000,0.02010050230000
-0.009846400000000,-0.05628140640000
-0.009846080000000,-0.03618090410000
-0.009845760000000,-0.01608040180000
-0.009845440000000,-0.03618090410000
-0.009845120000000,-0.07236180830000
-0.009844800000000,-0.03618090410000
-0.009844480000000,-0.05226130600000
-0.009844160000000,0.00000000000000
-0.009843840000000,-0.07638190870000
-0.009843520000000,-0.05628140640000
-0.009843200000000,0.00402010040000
-0.009842880000000,-0.06834170780000
-0.009842560000000,0.00804020090000
-0.009842240000000,-0.04020100460000
-0.009841920000000,-0.11658291330000
-0.009841600000000,-0.06030150690000
-0.009841280000000,-0.05628140640000
-0.009840960000000,-0.04824120550000
-0.009840640000000,-0.04824120550000
-0.009840320000000,0.01608040180000
-0.009840000000000,0.01206030140000
-0.009839680000000,0.03618090410000
-0.009839360000000,-0.01206030140000
-0.009839040000000,-0.05628140640000
-0.009838720000000,-0.06030150690000
-0.009838400000000,0.02412060270000
-0.009838080000000,-0.05226130600000
-0.009837760000000,-0.02010050230000
-0.009837440000000,-0.06432160730000
-0.009837120000000,0.07236180820000
-0.009836800000000,-0.00402010040000
-0.009836480000000,0.06432160730000
-0.009836160000000,-0.00402010040000
-0.009835840000000,0.05226130600000
-0.009835520000000,0.06834170780000
-0.009835200000000,-0.06030150690000
-0.009834880000000,-0.03216080370000
-0.009834560000000,0.02412060270000
-0.009834240000000,-0.06834170780000
-0.009833920000000,-0.00402010050000
-0.009833600000000,0.00000000000000
-0.009833280000000,-0.02814070320000
-0.009832960000000,0.00804020090000
-0.009832640000000,-0.00402010050000
-0.009832320000000,-0.01608040180000
-0.009832000000000,0.06432160730000
-0.009831680000000,0.02412060280000
-0.009831360000000,0.01608040180000
-0.009831040000000,0.02814070320000
-0.009830720000000,-0.01206030140000
-0.009830400000000,-0.03618090410000
-0.009830080000000,0.02814070320000
-0.009829760000000,0.03216080370000
-0.009829440000000,-0.00804020090000
-0.009829120000000,-0.02412060280000
-0.009828800000000,-0.02814070320000
-0.009828480000000,0.00804020090000
-0.009828160000000,-0.00402010050000
-0.009827840000000,0.01206030140000
-0.009827520000000,0.07236180830000
-0.009827200000000,-0.01206030140000
-0.009826880000000,0.04422110500000
-0.009826560000000,0.08844221010000
-0.009826240000000,0.06834170780000
-0.009825920000000,0.02010050230000
-0.009825600000000,0.12462311420000
-0.009825280000000,0.13668341560000
-0.009824960000000,0.10050251150000
-0.009824640000000,0.05226130600000
-0.009824320000000,0.01608040180000
-0.009824000000000,0.06834170780000
-0.009823680000000,0.03618090410000
-0.009823360000000,0.10854271240000
-0.009823040000000,0.04020100460000
-0.009822720000000,0.11256281280000
-0.009822400000000,0.06030150690000
-0.009822080000000,0.01206030140000
-0.009821760000000,0.07236180830000
-0.009821440000000,0.04422110510000
-0.009821120000000,0.00804020090000
-0.009820800000000,0.08844221010000
-0.009820480000000,-0.00402010040000
-0.009820160000000,0.03216080370000
-0.009819840000000,0.06432160730000
-0.009819520000000,0.00804020090000
-0.009819200000000,0.08040200920000
-0.009818880000000,0.01608040190000
-0.009818560000000,-0.01608040180000
-0.009818240000000,0.03216080370000
-0.009817920000000,0.04824120550000
-0.009817600000000,0.07638190870000
-0.009817280000000,0.03216080370000
-0.009816960000000,0.07638190870000
-0.009816640000000,0.03618090410000
-0.009816320000000,0.01608040180000
-0.009816000000000,0.00000000000000
-0.009815680000000,0.12864321470000
-0.009815360000000,0.03216080370000
-0.009815040000000,0.04824120550000
-0.009814720000000,0.00402010050000
-0.009814400000000,0.11256281280000
-0.009814080000000,0.00804020100000
-0.009813760000000,-0.00804020090000
-0.009813440000000,-0.02010050230000
-0.009813120000000,0.02814070320000
-0.009812800000000,-0.00402010040000
-0.009812480000000,0.05628140640000
-0.009812160000000,0.02814070320000
-0.009811840000000,0.04422110500000
-0.009811520000000,0.10050251150000
-0.009811200000000,0.12462311420000
-0.009810880000000,0.09648241100000
-0.009810560000000,0.12864321470000
-0.009810240000000,0.01206030140000
-0.009809920000000,0.07638190870000
-0.009809600000000,0.02010050230000
-0.009809280000000,0.06834170780000
-0.009808960000000,0.06432160740000
-0.009808640000000,0.02010050230000
-0.009808320000000,0.03216080370000
-0.009808000000000,0.08442210960000
-0.009807680000000,0.02814070320000
-0.009807360000000,0.12060301380000
-0.009807040000000,0.06834170780000
-0.009806720000000,0.11658291330000
-0.009806400000000,0.10050251150000
-0.009806080000000,0.04020100460000
-0.009805760000000,0.10854271240000
-0.009805440000000,0.06432160740000
-0.009805120000000,0.06030150690000
-0.009804800000000,0.06834170780000
-0.009804480000000,0.12462311420000
-0.009804160000000,-0.00402010040000
-0.009803840000000,0.02814070320000
-0.009803520000000,0.00804020090000
-0.009803200000000,0.04020100460000
-0.009802880000000,0.08442210960000
-0.009802560000000,0.08040200920000
-0.009802240000000,0.10452261190000
-0.009801920000000,-0.02412060270000
-0.009801600000000,0.02412060270000
-0.009801280000000,0.06432160730000
-0.009800960000000,0.04422110510000
-0.009800640000000,0.01206030140000
-0.009800320000000,0.07236180830000
-0.009800000000000,0.01608040190000
-0.009799680000000,-0.00804020090000
-0.009799360000000,0.06030150690000
-0.009799040000000,0.06030150690000
-0.009798720000000,0.05628140640000
-0.009798400000000,0.07236180830000
-0.009798080000000,0.03216080370000
-0.009797760000000,0.01608040180000
-0.009797440000000,0.11256281280000
-0.009797120000000,0.04824120550000
-0.009796800000000,0.12462311420000
-0.009796480000000,0.08040200920000
-0.009796160000000,0.05226130600000
-0.009795840000000,0.07236180830000
-0.009795520000000,-0.02814070320000
-0.009795200000000,0.07236180820000
-0.009794880000000,0.01206030140000
-0.009794560000000,0.04020100460000
-0.009794240000000,0.07638190870000
-0.009793920000000,0.02814070320000
-0.009793600000000,0.04824120550000
-0.009793280000000,0.03216080370000
-0.009792960000000,0.02814070320000
-0.009792640000000,-0.02412060270000
-0.009792320000000,-0.00804020090000
-0.009792000000000,0.02412060270000
-0.009791680000000,-0.05226130590000
-0.009791360000000,0.10452261190000
-0.009791040000000,0.05226130600000
-0.009790720000000,0.05226130600000
-0.009790400000000,0.10050251150000
-0.009790080000000,0.00000000000000
-0.009789760000000,-0.01206030140000
-0.009789440000000,0.02412060270000
-0.009789120000000,-0.01206030140000
-0.009788800000000,-0.00804020090000
-0.009788480000000,-0.04824120550000
-0.009788160000000,0.03618090410000
-0.009787840000000,-0.04020100460000
-0.009787520000000,0.04422110500000
-0.009787200000000,-0.00402010040000
-0.009786880000000,-0.08040200920000
-0.009786560000000,-0.04422110510000
-0.009786240000000,0.00402010040000
-0.009785920000000,-0.05628140640000
-0.009785600000000,-0.03618090410000
-0.009785280000000,0.00000000000000
-0.009784960000000,-0.03216080370000
-0.009784640000000,-0.02814070320000
-0.009784320000000,-0.04824120550000
-0.009784000000000,-0.05628140640000
-0.009783680000000,-0.04422110510000
-0.009783360000000,-0.06432160730000
-0.009783040000000,-0.03618090410000
-0.009782720000000,-0.02010050230000
-0.009782400000000,-0.06432160730000
-0.009782080000000,-0.04020100460000
-0.009781760000000,-0.06834170780000
-0.009781440000000,-0.02010050230000
-0.009781120000000,-0.10452261190000
-0.009780800000000,-0.09648241100000
-0.009780480000000,-0.06834170780000
-0.009780160000000,-0.02010050230000
-0.009779840000000,-0.03618090410000
-0.009779520000000,-0.00804020090000
-0.009779200000000,-0.01206030140000
-0.009778880000000,-0.06030150690000
-0.009778560000000,0.02010050230000
-0.009778240000000,-0.00402010050000
-0.009777920000000,-0.04824120550000
-0.009777600000000,-0.13266331510000
-0.009777280000000,-0.01608040190000
-0.009776960000000,-0.06030150690000
-0.009776640000000,-0.05226130600000
-0.009776320000000,-0.06834170780000
-0.009776000000000,0.03216080360000
-0.009775680000000,-0.04824120550000
-0.009775360000000,-0.05226130600000
-0.009775040000000,0.00804020090000
-0.009774720000000,-0.03216080370000
-0.009774400000000,-0.14070351600000
-0.009774080000000,-0.11658291330000
-0.009773760000000,-0.06030150690000
-0.009773440000000,-0.10050251150000
-0.009773120000000,-0.00804020100000
-0.009772800000000,-0.06432160730000
-0.009772480000000,-0.01608040190000
-0.009772160000000,-0.10050251150000
-0.009771840000000,-0.05226130600000
-0.009771520000000,-0.04824120550000
-0.009771200000000,0.01608040180000
-0.009770880000000,-0.08844221010000
-0.009770560000000,-0.05226130600000
-0.009770240000000,0.00402010040000
-0.009769920000000,-0.15678391790000
-0.009769600000000,-0.08442210970000
-0.009769280000000,-0.04020100460000
-0.009768960000000,-0.13668341560000
-0.009768640000000,-0.03618090420000
-0.009768320000000,-0.08040200920000
-0.009768000000000,-0.03216080370000
-0.009767680000000,-0.09648241100000
-0.009767360000000,-0.11658291330000
-0.009767040000000,-0.05226130600000
-0.009766720000000,-0.11658291330000
-0.009766400000000,-0.08040200920000
-0.009766080000000,-0.03618090420000
-0.009765760000000,-0.07638190870000
-0.009765440000000,-0.06834170780000
-0.009765120000000,-0.14874371700000
-0.009764800000000,-0.08040200920000
-0.009764480000000,-0.08442210960000
-0.009764160000000,-0.03618090420000
-0.009763840000000,-0.08442210960000
-0.009763520000000,-0.08844221010000
-0.009763200000000,-0.10050251150000
-0.009762880000000,-0.01608040190000
-0.009762560000000,-0.04020100460000
-0.009762240000000,-0.15276381740000
-0.009761920000000,-0.17286431970000
-0.009761600000000,-0.16080401840000
-0.009761280000000,-0.12462311430000
-0.009760960000000,-0.05628140650000
-0.009760640000000,-0.16884421930000
-0.009760320000000,-0.16080401840000
-0.009760000000000,-0.07638190880000
-0.009759680000000,-0.14472361650000
-0.009759360000000,-0.04824120560000
-0.009759040000000,-0.10050251150000
-0.009758720000000,-0.07638190870000
-0.009758400000000,-0.04020100460000
-0.009758080000000,-0.14874371700000
-0.009757760000000,-0.04020100460000
-0.009757440000000,-0.08040200920000
-0.009757120000000,-0.06834170780000
-0.009756800000000,-0.07638190870000
-0.009756480000000,-0.03216080370000
-0.009756160000000,-0.12462311420000
-0.009755840000000,-0.14070351610000
-0.009755520000000,-0.09246231060000
-0.009755200000000,-0.02010050230000
-0.009754880000000,-0.07236180820000
-0.009754560000000,-0.06432160740000
-0.009754240000000,-0.04020100460000
-0.009753920000000,-0.11256281280000
-0.009753600000000,-0.09246231060000
-0.009753280000000,-0.09648241100000
-0.009752960000000,-0.03216080370000
-0.009752640000000,0.00804020090000
-0.009752320000000,-0.10050251140000
-0.009752000000000,-0.07236180830000
-0.009751680000000,-0.10050251150000
-0.009751360000000,-0.08844221010000
-0.009751040000000,-0.06834170780000
-0.009750720000000,-0.07236180830000
-0.009750400000000,-0.12060301380000
-0.009750080000000,-0.02814070330000
-0.009749760000000,-0.03216080370000
-0.009749440000000,-0.12462311420000
-0.009749120000000,-0.06030150690000
-0.009748800000000,-0.02010050230000
-0.009748480000000,-0.02814070320000
-0.009748160000000,-0.10452261190000
-0.009747840000000,-0.09246231060000
-0.009747520000000,-0.10050251150000
-0.009747200000000,-0.06432160740000
-0.009746880000000,-0.04824120550000
-0.009746560000000,-0.10050251150000
-0.009746240000000,-0.09246231060000
